"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"<a href=""wins.aspx?date=2017-04-25&team=Nationals&dh=0"">2017-04-25</a>","WSN","@COL","8","C","5","1","0","0","0","1","0","0","0","20.0 %","0.0 %",".000",".250",".250",".400",".250",".314","90"
"<a href=""wins.aspx?date=2017-04-23&team=Nationals&dh=0"">2017-04-23</a>","WSN","@NYM","8","C","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-04-22&team=Nationals&dh=0"">2017-04-22</a>","WSN","@NYM","7","C","4","1","0","0","0","0","1","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-04-20&team=Nationals&dh=0"">2017-04-20</a>","WSN","@ATL","6","C","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-04-19&team=Nationals&dh=0"">2017-04-19</a>","WSN","@ATL","7","C","6","1","0","0","0","1","0","0","0","16.7 %","16.7 %",".000",".250",".200",".333",".200",".262","55"
"<a href=""wins.aspx?date=2017-04-18&team=Nationals&dh=0"">2017-04-18</a>","WSN","@ATL","7","C","4","1","1","0","0","1","0","0","0","25.0 %","0.0 %",".333",".333",".333",".500",".667",".481","200"
"<a href=""wins.aspx?date=2017-04-16&team=Nationals&dh=0"">2017-04-16</a>","WSN","PHI","7","C","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-04-14&team=Nationals&dh=0"">2017-04-14</a>","WSN","PHI","7","C","4","1","0","0","0","0","1","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-04-12&team=Nationals&dh=0"">2017-04-12</a>","WSN","STL","7","C","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-04-11&team=Nationals&dh=0"">2017-04-11</a>","WSN","STL","8","C","4","2","1","0","1","1","1","0","0","0.0 %","25.0 %","1.333","1.000",".667",".750","2.000",".983","530"
"<a href=""wins.aspx?date=2017-04-10&team=Nationals&dh=0"">2017-04-10</a>","WSN","STL","8","C","5","2","0","0","0","2","1","0","0","20.0 %","0.0 %",".000",".500",".500",".600",".500",".489","205"
"<a href=""wins.aspx?date=2017-04-09&team=Nationals&dh=0"">2017-04-09</a>","WSN","@PHI","9","PH-C","1","1","1","0","0","0","0","0","0","0.0 %","0.0 %","1.000","1.000","1.000","1.000","2.000","1.232","694"
"<a href=""wins.aspx?date=2017-04-08&team=Nationals&dh=0"">2017-04-08</a>","WSN","@PHI","8","C","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-04-07&team=Nationals&dh=0"">2017-04-07</a>","WSN","@PHI","8","C","4","1","1","0","0","0","0","0","0","25.0 %","0.0 %",".333",".333",".333",".500",".667",".481","200"
"<a href=""wins.aspx?date=2017-04-06&team=Nationals&dh=0"">2017-04-06</a>","WSN","MIA","8","C","4","0","0","0","0","0","0","0","0","50.0 %","0.0 %",".000",".000",".000",".500",".000",".231","35"
"<a href=""wins.aspx?date=2017-04-05&team=Nationals&dh=0"">2017-04-05</a>","WSN","MIA","8","C","4","3","1","0","0","0","2","0","0","25.0 %","0.0 %",".333","1.000","1.000","1.000","1.333",".919","488"
"<a href=""wins.aspx?date=2017-04-03&team=Nationals&dh=0"">2017-04-03</a>","WSN","MIA","8","C","3","1","0","0","0","1","0","0","0","0.0 %","33.3 %",".000",".500",".333",".333",".333",".292","76"
