"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"<a href=""wins.aspx?date=2017-05-25&team=Nationals&dh=0"">2017-05-25</a>","WSN","SEA","5","2B","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-05-24&team=Nationals&dh=0"">2017-05-24</a>","WSN","SEA","5","2B","4","1","1","0","0","1","0","0","0","0.0 %","0.0 %",".250",".250",".250",".250",".500",".308","86"
"<a href=""wins.aspx?date=2017-05-23&team=Nationals&dh=0"">2017-05-23</a>","WSN","SEA","5","2B","4","1","0","0","0","1","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-05-21&team=Nationals&dh=0"">2017-05-21</a>","WSN","@ATL","5","2B","4","2","0","0","1","1","1","0","0","0.0 %","50.0 %",".750","1.000",".500",".500","1.250",".714","353"
"<a href=""wins.aspx?date=2017-05-20&team=Nationals&dh=0"">2017-05-20</a>","WSN","@ATL","5","2B","4","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-05-19&team=Nationals&dh=0"">2017-05-19</a>","WSN","@ATL","5","2B","4","2","1","0","1","1","1","0","0","0.0 %","0.0 %","1.000",".333",".500",".500","1.500",".803","412"
"<a href=""wins.aspx?date=2017-05-18&team=Nationals&dh=0"">2017-05-18</a>","WSN","@PIT","5","2B","4","2","0","0","1","1","1","0","0","0.0 %","25.0 %",".750",".500",".500",".500","1.250",".714","353"
"<a href=""wins.aspx?date=2017-05-17&team=Nationals&dh=0"">2017-05-17</a>","WSN","@PIT","5","2B","4","1","0","0","0","1","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-05-14&team=Nationals&dh=2"">2017-05-14</a>","WSN","PHI","5","2B","4","0","0","0","0","0","0","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".000","-100"
"<a href=""wins.aspx?date=2017-05-14&team=Nationals&dh=1"">2017-05-14</a>","WSN","PHI","5","2B","4","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".250",".000",".181","2"
"<a href=""wins.aspx?date=2017-05-13&team=Nationals&dh=0"">2017-05-13</a>","WSN","PHI","5","2B","4","1","1","0","0","0","0","0","0","25.0 %","25.0 %",".333",".500",".333",".500",".667",".481","200"
"<a href=""wins.aspx?date=2017-05-10&team=Nationals&dh=0"">2017-05-10</a>","WSN","BAL","5","2B","5","1","0","0","0","2","1","0","0","20.0 %","0.0 %",".000",".250",".250",".400",".250",".219","28"
"<a href=""wins.aspx?date=2017-05-09&team=Nationals&dh=0"">2017-05-09</a>","WSN","@BAL","5","2B","4","1","0","0","1","1","1","0","0","25.0 %","25.0 %","1.000",".000",".333",".500","1.333",".668","323"
"<a href=""wins.aspx?date=2017-05-08&team=Nationals&dh=0"">2017-05-08</a>","WSN","@BAL","5","2B","4","0","0","0","0","1","0","0","0","25.0 %","0.0 %",".000",".000",".000",".250",".000",".173","-3"
"<a href=""wins.aspx?date=2017-05-07&team=Nationals&dh=0"">2017-05-07</a>","WSN","@PHI","3","2B","5","1","0","0","0","1","0","0","0","40.0 %","0.0 %",".000",".333",".333",".600",".333",".452","181"
"<a href=""wins.aspx?date=2017-05-06&team=Nationals&dh=0"">2017-05-06</a>","WSN","@PHI","3","2B","4","3","1","0","0","2","0","0","0","0.0 %","0.0 %",".250",".750",".750",".750","1.000",".746","374"
"<a href=""wins.aspx?date=2017-05-05&team=Nationals&dh=0"">2017-05-05</a>","WSN","@PHI","3","2B","5","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".200",".200",".200",".200",".175","-1"
"<a href=""wins.aspx?date=2017-05-04&team=Nationals&dh=0"">2017-05-04</a>","WSN","ARI","5","2B","4","1","0","0","0","0","0","0","0","25.0 %","0.0 %",".000",".333",".333",".500",".333",".392","142"
"<a href=""wins.aspx?date=2017-05-03&team=Nationals&dh=0"">2017-05-03</a>","WSN","ARI","5","2B","3","0","0","0","0","0","0","0","0","0.0 %","33.3 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-05-02&team=Nationals&dh=0"">2017-05-02</a>","WSN","ARI","5","2B","4","1","0","0","0","0","2","0","0","25.0 %","25.0 %",".000",".500",".333",".500",".333",".392","142"
"<a href=""wins.aspx?date=2017-04-30&team=Nationals&dh=0"">2017-04-30</a>","WSN","NYM","5","2B","5","2","1","0","0","3","1","0","0","20.0 %","40.0 %",".250","1.000",".500",".600",".750",".527","230"
"<a href=""wins.aspx?date=2017-04-29&team=Nationals&dh=0"">2017-04-29</a>","WSN","NYM","5","2B","4","0","0","0","0","0","0","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".000","-100"
"<a href=""wins.aspx?date=2017-04-28&team=Nationals&dh=0"">2017-04-28</a>","WSN","NYM","5","2B","4","2","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".500",".500",".500",".500",".438","172"
"<a href=""wins.aspx?date=2017-04-27&team=Nationals&dh=0"">2017-04-27</a>","WSN","@COL","4","2B","6","3","1","0","1","3","3","0","0","0.0 %","0.0 %",".667",".400",".500",".500","1.167",".681","332"
"<a href=""wins.aspx?date=2017-04-26&team=Nationals&dh=0"">2017-04-26</a>","WSN","@COL","5","2B","5","2","0","0","1","2","3","0","0","0.0 %","0.0 %",".600",".250",".400",".400","1.000",".571","259"
"<a href=""wins.aspx?date=2017-04-25&team=Nationals&dh=0"">2017-04-25</a>","WSN","@COL","5","2B","5","3","0","1","0","0","5","0","0","0.0 %","20.0 %",".400",".750",".600",".600","1.000",".661","318"
